latency_ms,cdf
2.93097,0.806808
2.93097,0.806842
2.931,0.806877
2.9311,0.806911
2.93112,0.806946
2.93113,0.80698
2.93113,0.807015
2.93113,0.807049
2.93118,0.807083
2.9312,0.807118
2.93124,0.807152
2.93124,0.807187
2.93125,0.807221
2.93126,0.807256
2.93132,0.80729
2.93132,0.807325
2.9314,0.807359
2.93145,0.807394
2.93146,0.807428
2.93147,0.807463
2.93147,0.807497
2.93156,0.807532
2.93162,0.807566
2.93164,0.807601
2.93165,0.807635
2.93167,0.80767
2.93173,0.807704
2.93176,0.807739
2.93185,0.807773
2.93187,0.807808
2.93188,0.807842
2.93191,0.807877
2.93193,0.807911
2.93195,0.807946
2.93197,0.80798
2.93199,0.808015
2.93199,0.808049
2.932,0.808084
2.932,0.808118
2.93205,0.808153
2.93211,0.808187
2.93214,0.808222
2.93215,0.808256
2.93219,0.808291
2.9322,0.808325
2.9322,0.808359
2.93223,0.808394
2.93225,0.808428
2.93228,0.808463
2.93234,0.808497
2.93236,0.808532
2.93247,0.808566
2.93248,0.808601
2.93249,0.808635
2.93249,0.80867
2.93251,0.808704
2.93257,0.808739
2.9326,0.808773
2.93261,0.808808
2.93261,0.808842
2.93262,0.808877
2.93266,0.808911
2.93268,0.808946
2.93268,0.80898
2.9327,0.809015
2.93274,0.809049
2.93278,0.809084
2.93281,0.809118
2.93283,0.809153
2.93284,0.809187
2.93287,0.809222
2.93289,0.809256
2.9329,0.809291
2.933,0.809325
2.93304,0.80936
2.93304,0.809394
2.93305,0.809429
2.93309,0.809463
2.93313,0.809498
2.93314,0.809532
2.93317,0.809567
2.93319,0.809601
2.9332,0.809635
2.93327,0.80967
2.93327,0.809704
2.93332,0.809739
2.93341,0.809773
2.93352,0.809808
2.93352,0.809842
2.93354,0.809877
2.93358,0.809911
2.93359,0.809946
2.93365,0.80998
2.93373,0.810015
2.93383,0.810049
2.93383,0.810084
2.93384,0.810118
2.93385,0.810153
2.93387,0.810187
2.93388,0.810222
2.93392,0.810256
2.93392,0.810291
2.93398,0.810325
2.93399,0.81036
2.93407,0.810394
2.93412,0.810429
2.93413,0.810463
2.93415,0.810498
2.9342,0.810532
2.93421,0.810567
2.93422,0.810601
2.93423,0.810636
2.93437,0.81067
2.93437,0.810705
2.93439,0.810739
2.93441,0.810774
2.93441,0.810808
2.93448,0.810843
2.9346,0.810877
2.93463,0.810911
2.93464,0.810946
2.93466,0.81098
2.93466,0.811015
2.93466,0.811049
2.93467,0.811084
2.9347,0.811118
2.93484,0.811153
2.93485,0.811187
2.93491,0.811222
2.93493,0.811256
2.93496,0.811291
2.93501,0.811325
2.93503,0.81136
2.93504,0.811394
2.93504,0.811429
2.93513,0.811463
2.93514,0.811498
2.93515,0.811532
2.93516,0.811567
2.93523,0.811601
2.93523,0.811636
2.93529,0.81167
2.93531,0.811705
2.93532,0.811739
2.9354,0.811774
2.93543,0.811808
2.93544,0.811843
2.93548,0.811877
2.93548,0.811912
2.9355,0.811946
2.93552,0.811981
2.93552,0.812015
2.93555,0.81205
2.93556,0.812084
2.93561,0.812118
2.93562,0.812153
2.93562,0.812187
2.93569,0.812222
2.93576,0.812256
2.93579,0.812291
2.93585,0.812325
2.93585,0.81236
2.93589,0.812394
2.93593,0.812429
2.93596,0.812463
2.93597,0.812498
2.93598,0.812532
2.93599,0.812567
2.93601,0.812601
2.93602,0.812636
2.93607,0.81267
2.93607,0.812705
2.93622,0.812739
2.93623,0.812774
2.93624,0.812808
2.93625,0.812843
2.93628,0.812877
2.93633,0.812912
2.93639,0.812946
2.93641,0.812981
2.93643,0.813015
2.93644,0.81305
2.93647,0.813084
2.93649,0.813119
2.93651,0.813153
2.93657,0.813188
2.93685,0.813222
2.93686,0.813257
2.93688,0.813291
2.9369,0.813326
2.93691,0.81336
2.93691,0.813394
2.93696,0.813429
2.93697,0.813463
2.93697,0.813498
2.93702,0.813532
2.93703,0.813567
2.93704,0.813601
2.93704,0.813636
2.93705,0.81367
2.93706,0.813705
2.93707,0.813739
2.93708,0.813774
2.93715,0.813808
2.93718,0.813843
2.9372,0.813877
2.9372,0.813912
2.93724,0.813946
2.93729,0.813981
2.93732,0.814015
2.93733,0.81405
2.93737,0.814084
2.93738,0.814119
2.9374,0.814153
2.93741,0.814188
2.93744,0.814222
2.93745,0.814257
2.93746,0.814291
2.93757,0.814326
2.93771,0.81436
2.93771,0.814395
2.93777,0.814429
2.93778,0.814464
2.93778,0.814498
2.93778,0.814533
2.93781,0.814567
2.93785,0.814602
2.93787,0.814636
2.9379,0.81467
2.93797,0.814705
2.938,0.814739
2.93806,0.814774
2.93813,0.814808
2.93815,0.814843
2.93819,0.814877
2.93829,0.814912
2.93832,0.814946
2.93836,0.814981
2.93847,0.815015
2.93871,0.81505
2.93872,0.815084
2.93879,0.815119
2.9388,0.815153
2.93881,0.815188
2.93883,0.815222
2.93885,0.815257
2.93892,0.815291
2.93895,0.815326
2.93898,0.81536
2.93908,0.815395
2.93913,0.815429
2.93915,0.815464
2.93918,0.815498
2.93922,0.815533
2.93926,0.815567
2.93927,0.815602
2.93934,0.815636
2.93936,0.815671
2.93937,0.815705
2.9394,0.81574
2.93943,0.815774
2.93955,0.815809
2.93956,0.815843
2.93958,0.815878
2.93966,0.815912
2.93972,0.815946
2.93972,0.815981
2.93973,0.816015
2.93975,0.81605
2.93982,0.816084
2.93991,0.816119
2.93994,0.816153
2.94002,0.816188
2.94007,0.816222
2.94008,0.816257
2.94011,0.816291
2.94014,0.816326
2.94029,0.81636
2.94034,0.816395
2.94036,0.816429
2.94045,0.816464
2.94052,0.816498
2.94055,0.816533
2.94066,0.816567
2.94067,0.816602
2.9407,0.816636
2.9408,0.816671
2.94084,0.816705
2.94086,0.81674
2.94091,0.816774
2.94092,0.816809
2.94105,0.816843
2.94112,0.816878
2.94115,0.816912
2.94119,0.816947
2.94125,0.816981
2.94137,0.817016
2.94139,0.81705
2.94146,0.817085
2.94147,0.817119
2.94151,0.817153
2.94153,0.817188
2.94157,0.817222
2.94157,0.817257
2.94158,0.817291
2.94158,0.817326
2.94164,0.81736
2.9417,0.817395
2.94171,0.817429
2.94171,0.817464
2.94178,0.817498
2.94185,0.817533
2.94186,0.817567
2.94187,0.817602
2.94197,0.817636
2.94202,0.817671
2.94202,0.817705
2.94209,0.81774
2.94209,0.817774
2.94209,0.817809
2.94224,0.817843
2.94225,0.817878
2.94227,0.817912
2.94237,0.817947
2.94238,0.817981
2.94249,0.818016
2.94254,0.81805
2.94266,0.818085
2.94271,0.818119
2.94273,0.818154
2.9428,0.818188
2.94281,0.818223
2.94282,0.818257
2.94286,0.818292
2.94291,0.818326
2.94295,0.818361
2.94299,0.818395
2.943,0.818429
2.94302,0.818464
2.94303,0.818498
2.94308,0.818533
2.94321,0.818567
2.94322,0.818602
2.94323,0.818636
2.94323,0.818671
2.94342,0.818705
2.94345,0.81874
2.94356,0.818774
2.94358,0.818809
2.94361,0.818843
2.94364,0.818878
2.94364,0.818912
2.9437,0.818947
2.94374,0.818981
2.94387,0.819016
2.9439,0.81905
2.94397,0.819085
2.94397,0.819119
2.94397,0.819154
2.94398,0.819188
2.94399,0.819223
2.94403,0.819257
2.94405,0.819292
2.94406,0.819326
2.94406,0.819361
2.9442,0.819395
2.9442,0.81943
2.94422,0.819464
2.94424,0.819499
2.94425,0.819533
2.94425,0.819568
2.94429,0.819602
2.94429,0.819637
2.94432,0.819671
2.94433,0.819705
2.94435,0.81974
2.94437,0.819774
2.94439,0.819809
2.94443,0.819843
2.94457,0.819878
2.94457,0.819912
2.94458,0.819947
2.94458,0.819981
2.94461,0.820016
2.94461,0.82005
2.94462,0.820085
2.9447,0.820119
2.94477,0.820154
2.94478,0.820188
2.9448,0.820223
2.94481,0.820257
2.94481,0.820292
2.94482,0.820326
2.94482,0.820361
2.94488,0.820395
2.94493,0.82043
2.94494,0.820464
2.94499,0.820499
2.94505,0.820533
2.94509,0.820568
2.9451,0.820602
2.94511,0.820637
2.94513,0.820671
2.94528,0.820706
2.9453,0.82074
2.94533,0.820775
2.94547,0.820809
2.94557,0.820844
2.94561,0.820878
2.94565,0.820913
2.94568,0.820947
2.94571,0.820981
2.94573,0.821016
2.94579,0.82105
2.9458,0.821085
2.94587,0.821119
2.94593,0.821154
2.946,0.821188
2.94601,0.821223
2.94602,0.821257
2.94608,0.821292
2.94609,0.821326
2.94613,0.821361
2.94614,0.821395
2.94615,0.82143
2.94617,0.821464
2.9462,0.821499
2.9463,0.821533
2.94633,0.821568
2.94633,0.821602
2.94636,0.821637
2.94638,0.821671
2.94639,0.821706
2.94641,0.82174
2.94649,0.821775
2.94657,0.821809
2.94659,0.821844
2.94666,0.821878
2.94668,0.821913
2.94672,0.821947
2.94673,0.821982
2.94674,0.822016
2.94675,0.822051
2.94676,0.822085
2.9468,0.82212
2.94691,0.822154
2.94698,0.822189
2.947,0.822223
2.94701,0.822257
2.94703,0.822292
2.94704,0.822326
2.9471,0.822361
2.94714,0.822395
2.94716,0.82243
2.94719,0.822464
2.9473,0.822499
2.94731,0.822533
2.94732,0.822568
2.94735,0.822602
2.9474,0.822637
2.94743,0.822671
2.94756,0.822706
2.94764,0.82274
2.94764,0.822775
2.94765,0.822809
2.94767,0.822844
2.94773,0.822878
2.94789,0.822913
2.94795,0.822947
2.948,0.822982
2.94803,0.823016
2.94806,0.823051
2.94807,0.823085
2.94809,0.82312
2.94811,0.823154
2.94813,0.823189
2.94814,0.823223
2.94816,0.823258
2.94819,0.823292
2.94819,0.823327
2.9482,0.823361
2.94823,0.823396
2.94831,0.82343
2.94837,0.823464
2.94841,0.823499
2.94845,0.823533
2.94845,0.823568
2.94847,0.823602
2.94855,0.823637
2.94856,0.823671
2.94857,0.823706
2.94861,0.82374
2.94861,0.823775
2.94879,0.823809
2.94879,0.823844
2.94883,0.823878
2.94886,0.823913
2.94889,0.823947
2.94889,0.823982
2.94893,0.824016
2.94905,0.824051
2.94911,0.824085
2.94912,0.82412
2.94913,0.824154
2.94932,0.824189
2.94938,0.824223
2.94939,0.824258
2.94944,0.824292
2.94945,0.824327
2.94946,0.824361
2.94952,0.824396
2.94953,0.82443
2.94953,0.824465
2.94954,0.824499
2.94958,0.824534
2.94962,0.824568
2.94968,0.824603
2.94972,0.824637
2.94973,0.824672
2.94973,0.824706
2.94976,0.82474
2.94978,0.824775
2.94978,0.824809
2.9498,0.824844
2.94981,0.824878
2.94985,0.824913
2.94987,0.824947
2.94992,0.824982
2.95012,0.825016
2.95015,0.825051
2.95015,0.825085
2.95019,0.82512
2.95021,0.825154
2.95025,0.825189
2.95032,0.825223
2.95033,0.825258
2.95037,0.825292
2.95048,0.825327
2.95049,0.825361
2.95049,0.825396
2.95054,0.82543
2.95056,0.825465
2.95057,0.825499
2.95062,0.825534
2.95063,0.825568
2.95064,0.825603
2.95065,0.825637
2.95066,0.825672
2.9507,0.825706
2.95075,0.825741
2.95083,0.825775
2.95088,0.82581
2.9509,0.825844
2.95093,0.825879
2.95094,0.825913
2.95099,0.825948
